listing_id,sme_id,country,city,waste_category,waste_item,volume_kg,contamination_risk,ai_routing_score,recommended_recycler_id,match_status,total_co2_offset,status,pH,created_at,waste_type_id,subcategory_id,toxicity_level,recommended_handling,storage_risk_level,documentation_status,regulatory_category,recycler_id,business_name,main_speciality,waste_types_accepted,capacity_kg_per_day,current_load_kg,country_recycler,city_recycler,gps_lat,gps_lng,certification_level,processing_efficiency,city_match,country_match,waste_category_match,estimated_distance,ai_explanation,net_climate_impact
243,122,Kenya,Nakuru,Others,Miscellaneous,399.63,Low,18.000000000000004,34,Unmatched,185.74,Open,6.71,2025-10-02 12:14:36,4,16,Low,Store safely and avoid uncontrolled disposal.,Normal,Not Started,Regulated,34,Martinez and Sons,Liquid,"['E-waste', 'Food Scraps', 'Textiles']",2516,1664,Kenya,Mombasa,-4.084359,39.692252,None,0.77,0,1,0,20,Recycler is in the same country; Low contamination risk; Low toxicity,-23.43
243,122,Kenya,Nakuru,Others,Miscellaneous,399.63,Low,18.000000000000004,34,Unmatched,185.74,Open,6.71,2025-10-02 12:14:36,4,16,Low,Store safely and avoid uncontrolled disposal.,Normal,Not Started,Regulated,34,Martinez and Sons,Liquid,"['E-waste', 'Food Scraps', 'Textiles']",2516,1664,Kenya,Mombasa,-4.084359,39.692252,None,0.77,0,1,0,20,Recycler is in the same country; Low contamination risk; Low toxicity,212.94
244,122,Kenya,Nakuru,Solid,Scrap Metal,282.93,Medium,18.499999999999996,23,Matched,75.78,Closed,7.2,2025-11-01 09:09:44,2,7,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,23,Nunez-Freeman,Solid,"['E-waste', 'Wastewater', 'Food Scraps']",4511,1402,Nigeria,Port Harcourt,4.814333,7.075586,Advanced,0.85,0,0,1,100,Recycler specializes in this waste category,-23.43
244,122,Kenya,Nakuru,Solid,Scrap Metal,282.93,Medium,18.499999999999996,23,Matched,75.78,Closed,7.2,2025-11-01 09:09:44,2,7,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,23,Nunez-Freeman,Solid,"['E-waste', 'Wastewater', 'Food Scraps']",4511,1402,Nigeria,Port Harcourt,4.814333,7.075586,Advanced,0.85,0,0,1,100,Recycler specializes in this waste category,212.94
245,123,Kenya,Nairobi,Organic,Food Scraps,170.5,Medium,14.0,59,Matched,104.22,Open,6.58,2025-10-15 04:33:56,1,1,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,59,"Price, Gray and Baker",Solid,"['E-waste', 'Textiles', 'Wastewater']",2225,2,Kenya,Mombasa,-4.051639,39.637572,None,0.75,0,1,0,20,Recycler is in the same country,-3.24
245,123,Kenya,Nairobi,Organic,Food Scraps,170.5,Medium,14.0,59,Matched,104.22,Open,6.58,2025-10-15 04:33:56,1,1,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,59,"Price, Gray and Baker",Solid,"['E-waste', 'Textiles', 'Wastewater']",2225,2,Kenya,Mombasa,-4.051639,39.637572,None,0.75,0,1,0,20,Recycler is in the same country,14.1
246,123,Kenya,Nairobi,Organic,Livestock Manure,270.01,Low,12.000000000000002,26,Matched,126.02,In Progress,5.89,2025-09-30 14:55:31,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,26,Davidson LLC,Liquid,"['PET Bottles', 'E-waste', 'Construction debris']",1460,2967,Nigeria,Abuja,9.095189,7.384723,Advanced,0.95,0,0,0,100,Low contamination risk; Low toxicity,-3.24
246,123,Kenya,Nairobi,Organic,Livestock Manure,270.01,Low,12.000000000000002,26,Matched,126.02,In Progress,5.89,2025-09-30 14:55:31,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,26,Davidson LLC,Liquid,"['PET Bottles', 'E-waste', 'Construction debris']",1460,2967,Nigeria,Abuja,9.095189,7.384723,Advanced,0.95,0,0,0,100,Low contamination risk; Low toxicity,14.1
247,124,Kenya,Nakuru,Liquid,Greywater,307.11,Low,26.5,7,Matched,32.13,In Progress,8.35,2026-02-25 06:00:19,3,10,Low,Store safely and avoid uncontrolled disposal.,Normal,Completed,Regulated,7,Krause Ltd,Others,"['Food Scraps', 'Wastewater', 'Textiles']",4196,887,Kenya,Nakuru,-0.315114,36.063763,Advanced,0.82,1,1,0,5,Recycler is in the same city; Low contamination risk; Low toxicity,-3.44
247,124,Kenya,Nakuru,Liquid,Greywater,307.11,Low,26.5,7,Matched,32.13,In Progress,8.35,2026-02-25 06:00:19,3,10,Low,Store safely and avoid uncontrolled disposal.,Normal,Completed,Regulated,7,Krause Ltd,Others,"['Food Scraps', 'Wastewater', 'Textiles']",4196,887,Kenya,Nakuru,-0.315114,36.063763,Advanced,0.82,1,1,0,5,Recycler is in the same city; Low contamination risk; Low toxicity,-39.22
248,124,Kenya,Nakuru,Solid,Scrap Metal,432.3,High,0.0,54,Unmatched,420.92,Closed,6.54,2026-01-30 08:56:20,2,7,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,54,"Smith, Weeks and Arroyo",Others,"['Food Scraps', 'E-waste', 'Construction debris']",3387,1357,Nigeria,Ibadan,7.335374,3.926435,None,0.79,0,0,0,100,,-3.44
248,124,Kenya,Nakuru,Solid,Scrap Metal,432.3,High,0.0,54,Unmatched,420.92,Closed,6.54,2026-01-30 08:56:20,2,7,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,54,"Smith, Weeks and Arroyo",Others,"['Food Scraps', 'E-waste', 'Construction debris']",3387,1357,Nigeria,Ibadan,7.335374,3.926435,None,0.79,0,0,0,100,,-39.22
249,125,Nigeria,Lagos,Organic,Livestock Manure,249.1,High,10.499999999999998,48,Matched,136.4,Open,6.29,2026-01-01 23:05:12,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,48,"Fields, Elliott and Mills",Organic,"['E-waste', 'PET Bottles', 'Food Scraps']",2852,1887,Kenya,Mombasa,-4.029463,39.693657,Advanced,0.93,0,0,1,100,Recycler specializes in this waste category,-33.02
249,125,Nigeria,Lagos,Organic,Livestock Manure,249.1,High,10.499999999999998,48,Matched,136.4,Open,6.29,2026-01-01 23:05:12,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,48,"Fields, Elliott and Mills",Organic,"['E-waste', 'PET Bottles', 'Food Scraps']",2852,1887,Kenya,Mombasa,-4.029463,39.693657,Advanced,0.93,0,0,1,100,Recycler specializes in this waste category,-36.59
250,125,Nigeria,Lagos,Organic,Agricultural Residue,401.54,Low,18.000000000000004,30,Unmatched,349.83,Open,5.18,2026-01-17 10:30:05,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,30,Page-Jacobs,Liquid,"['Food Scraps', 'PET Bottles', 'Textiles']",1506,1480,Nigeria,Port Harcourt,4.776362,7.043561,None,0.71,0,1,0,20,Recycler is in the same country; Low contamination risk; Low toxicity,-33.02
250,125,Nigeria,Lagos,Organic,Agricultural Residue,401.54,Low,18.000000000000004,30,Unmatched,349.83,Open,5.18,2026-01-17 10:30:05,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,30,Page-Jacobs,Liquid,"['Food Scraps', 'PET Bottles', 'Textiles']",1506,1480,Nigeria,Port Harcourt,4.776362,7.043561,None,0.71,0,1,0,20,Recycler is in the same country; Low contamination risk; Low toxicity,-36.59
251,126,Nigeria,Lagos,Solid,Textiles/Used Clothing,440.32,Low,12.000000000000002,12,Unmatched,216.38,Open,6.65,2025-10-05 18:17:46,2,8,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Not Started,General,12,Taylor-Barry,Organic,"['E-waste', 'Construction debris', 'Wastewater']",4022,84,Kenya,Nairobi,-1.319946,36.780423,Advanced,0.85,0,0,0,100,Low contamination risk; Low toxicity,-15.63
251,126,Nigeria,Lagos,Solid,Textiles/Used Clothing,440.32,Low,12.000000000000002,12,Unmatched,216.38,Open,6.65,2025-10-05 18:17:46,2,8,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Not Started,General,12,Taylor-Barry,Organic,"['E-waste', 'Construction debris', 'Wastewater']",4022,84,Kenya,Nairobi,-1.319946,36.780423,Advanced,0.85,0,0,0,100,Low contamination risk; Low toxicity,-5.97
252,126,Nigeria,Lagos,Organic,Food Scraps,254.2,High,0.0,55,Unmatched,198.26,Closed,5.69,2025-12-24 08:10:56,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,55,Evans-Cannon,Liquid,"['Food Scraps', 'Construction debris', 'PET Bottles']",4768,1520,Kenya,Nairobi,-1.237179,36.781817,None,0.83,0,0,0,100,,-15.63
252,126,Nigeria,Lagos,Organic,Food Scraps,254.2,High,0.0,55,Unmatched,198.26,Closed,5.69,2025-12-24 08:10:56,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,55,Evans-Cannon,Liquid,"['Food Scraps', 'Construction debris', 'PET Bottles']",4768,1520,Kenya,Nairobi,-1.237179,36.781817,None,0.83,0,0,0,100,,-5.97
253,127,Nigeria,Abuja,Others,Miscellaneous,447.04,Low,12.000000000000002,17,Matched,127.05,Closed,6.62,2025-10-17 08:19:04,4,16,Low,Store safely and avoid uncontrolled disposal.,Normal,Not Started,Regulated,17,Combs-Davis,Solid,"['E-waste', 'PET Bottles', 'Textiles']",4389,1959,Kenya,Kisumu,-0.053664,34.731662,Basic,0.76,0,0,0,100,Low contamination risk; Low toxicity,-78.1
253,127,Nigeria,Abuja,Others,Miscellaneous,447.04,Low,12.000000000000002,17,Matched,127.05,Closed,6.62,2025-10-17 08:19:04,4,16,Low,Store safely and avoid uncontrolled disposal.,Normal,Not Started,Regulated,17,Combs-Davis,Solid,"['E-waste', 'PET Bottles', 'Textiles']",4389,1959,Kenya,Kisumu,-0.053664,34.731662,Basic,0.76,0,0,0,100,Low contamination risk; Low toxicity,-39.72
254,127,Nigeria,Abuja,Organic,Livestock Manure,397.67,High,14.5,21,Unmatched,125.59,In Progress,5.99,2026-03-19 16:09:13,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,21,Ray Ltd,Others,"['Food Scraps', 'E-waste', 'Construction debris']",3918,271,Nigeria,Abuja,9.050613,7.4007,Advanced,0.72,1,1,0,5,Recycler is in the same city,-78.1
254,127,Nigeria,Abuja,Organic,Livestock Manure,397.67,High,14.5,21,Unmatched,125.59,In Progress,5.99,2026-03-19 16:09:13,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,21,Ray Ltd,Others,"['Food Scraps', 'E-waste', 'Construction debris']",3918,271,Nigeria,Abuja,9.050613,7.4007,Advanced,0.72,1,1,0,5,Recycler is in the same city,-39.72
255,128,Nigeria,Ibadan,Organic,Food Scraps,250.14,Low,12.000000000000002,10,Matched,206.38,Closed,5.51,2025-11-12 09:13:25,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,10,Gonzalez-Marsh,Solid,"['Food Scraps', 'PET Bottles', 'E-waste']",4483,1020,Kenya,Kisumu,-0.08159,34.760629,None,0.81,0,0,0,100,Low contamination risk; Low toxicity,-13.22
255,128,Nigeria,Ibadan,Organic,Food Scraps,250.14,Low,12.000000000000002,10,Matched,206.38,Closed,5.51,2025-11-12 09:13:25,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,10,Gonzalez-Marsh,Solid,"['Food Scraps', 'PET Bottles', 'E-waste']",4483,1020,Kenya,Kisumu,-0.08159,34.760629,None,0.81,0,0,0,100,Low contamination risk; Low toxicity,-5.02
256,128,Nigeria,Ibadan,Solid,LDPE 'Sachet' Water Bags,100.72,Low,12.000000000000002,42,Unmatched,51.46,In Progress,6.94,2025-10-02 15:48:24,2,6,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,In Progress,General,42,Sims-Anderson,Organic,"['Wastewater', 'Food Scraps', 'Construction debris']",4211,610,Kenya,Nairobi,-1.265679,36.783098,Basic,0.74,0,0,0,100,Low contamination risk; Low toxicity,-13.22
256,128,Nigeria,Ibadan,Solid,LDPE 'Sachet' Water Bags,100.72,Low,12.000000000000002,42,Unmatched,51.46,In Progress,6.94,2025-10-02 15:48:24,2,6,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,In Progress,General,42,Sims-Anderson,Organic,"['Wastewater', 'Food Scraps', 'Construction debris']",4211,610,Kenya,Nairobi,-1.265679,36.783098,Basic,0.74,0,0,0,100,Low contamination risk; Low toxicity,-5.02
257,129,Kenya,Eldoret,Organic,Agricultural Residue,357.37,Medium,14.0,22,Matched,315.85,Open,5.57,2025-10-07 02:50:07,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,22,"Ryan, Krause and Mitchell",Others,"['Construction debris', 'Wastewater', 'Textiles']",4885,2479,Kenya,Nairobi,-1.299437,36.80655,Basic,0.97,0,1,0,20,Recycler is in the same country,-28.5
257,129,Kenya,Eldoret,Organic,Agricultural Residue,357.37,Medium,14.0,22,Matched,315.85,Open,5.57,2025-10-07 02:50:07,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,22,"Ryan, Krause and Mitchell",Others,"['Construction debris', 'Wastewater', 'Textiles']",4885,2479,Kenya,Nairobi,-1.299437,36.80655,Basic,0.97,0,1,0,20,Recycler is in the same country,-44.0
258,129,Kenya,Eldoret,Solid,PET Bottles,424.99,High,6.0,24,Unmatched,473.23,Open,6.83,2025-11-21 19:52:17,2,5,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,24,"Griffin, Miller and Austin",Liquid,"['Textiles', 'Construction debris', 'PET Bottles']",3064,1327,Kenya,Kisumu,-0.07879,34.811372,None,0.86,0,1,0,20,Recycler is in the same country,-28.5
258,129,Kenya,Eldoret,Solid,PET Bottles,424.99,High,6.0,24,Unmatched,473.23,Open,6.83,2025-11-21 19:52:17,2,5,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,24,"Griffin, Miller and Austin",Liquid,"['Textiles', 'Construction debris', 'PET Bottles']",3064,1327,Kenya,Kisumu,-0.07879,34.811372,None,0.86,0,1,0,20,Recycler is in the same country,-44.0
259,130,Kenya,Eldoret,Solid,Textiles/Used Clothing,372.2,Medium,8.0,39,Matched,391.08,Closed,7.05,2026-01-31 21:16:42,2,8,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,39,Garcia PLC,Organic,"['Construction debris', 'Textiles', 'PET Bottles']",1029,1852,Nigeria,Abuja,9.064423,7.436347,Advanced,0.93,0,0,0,100,,23.39
259,130,Kenya,Eldoret,Solid,Textiles/Used Clothing,372.2,Medium,8.0,39,Matched,391.08,Closed,7.05,2026-01-31 21:16:42,2,8,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,39,Garcia PLC,Organic,"['Construction debris', 'Textiles', 'PET Bottles']",1029,1852,Nigeria,Abuja,9.064423,7.436347,Advanced,0.93,0,0,0,100,,-29.81
260,130,Kenya,Eldoret,Organic,Market Waste,338.99,Low,18.000000000000004,10,Matched,203.79,In Progress,5.36,2025-09-26 05:58:23,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,10,Gonzalez-Marsh,Solid,"['Food Scraps', 'PET Bottles', 'E-waste']",4483,1020,Kenya,Kisumu,-0.08159,34.760629,None,0.81,0,1,0,20,Recycler is in the same country; Low contamination risk; Low toxicity,23.39
260,130,Kenya,Eldoret,Organic,Market Waste,338.99,Low,18.000000000000004,10,Matched,203.79,In Progress,5.36,2025-09-26 05:58:23,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,10,Gonzalez-Marsh,Solid,"['Food Scraps', 'PET Bottles', 'E-waste']",4483,1020,Kenya,Kisumu,-0.08159,34.760629,None,0.81,0,1,0,20,Recycler is in the same country; Low contamination risk; Low toxicity,-29.81
261,131,Nigeria,Kano,Solid,Textiles/Used Clothing,317.15,High,6.0,6,Matched,119.77,Open,6.92,2026-02-17 18:33:33,2,8,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,6,Ramirez-White,Others,"['Food Scraps', 'E-waste', 'Wastewater']",4954,377,Nigeria,Ibadan,7.427026,3.935037,None,0.77,0,1,0,20,Recycler is in the same country,-19.97
261,131,Nigeria,Kano,Solid,Textiles/Used Clothing,317.15,High,6.0,6,Matched,119.77,Open,6.92,2026-02-17 18:33:33,2,8,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,6,Ramirez-White,Others,"['Food Scraps', 'E-waste', 'Wastewater']",4954,377,Nigeria,Ibadan,7.427026,3.935037,None,0.77,0,1,0,20,Recycler is in the same country,4.88
262,131,Nigeria,Kano,Organic,Agricultural Residue,59.97,Low,12.000000000000002,7,Matched,39.1,Open,6.78,2025-10-12 23:50:22,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,7,Krause Ltd,Others,"['Food Scraps', 'Wastewater', 'Textiles']",4196,887,Kenya,Nakuru,-0.315114,36.063763,Advanced,0.82,0,0,0,100,Low contamination risk; Low toxicity,-19.97
262,131,Nigeria,Kano,Organic,Agricultural Residue,59.97,Low,12.000000000000002,7,Matched,39.1,Open,6.78,2025-10-12 23:50:22,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,7,Krause Ltd,Others,"['Food Scraps', 'Wastewater', 'Textiles']",4196,887,Kenya,Nakuru,-0.315114,36.063763,Advanced,0.82,0,0,0,100,Low contamination risk; Low toxicity,4.88
263,132,Nigeria,Abuja,Organic,Food Scraps,101.98,High,14.5,26,Unmatched,31.43,Open,6.89,2026-02-23 04:12:45,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,26,Davidson LLC,Liquid,"['PET Bottles', 'E-waste', 'Construction debris']",1460,2967,Nigeria,Abuja,9.095189,7.384723,Advanced,0.95,1,1,0,5,Recycler is in the same city,-11.09
263,132,Nigeria,Abuja,Organic,Food Scraps,101.98,High,14.5,26,Unmatched,31.43,Open,6.89,2026-02-23 04:12:45,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,26,Davidson LLC,Liquid,"['PET Bottles', 'E-waste', 'Construction debris']",1460,2967,Nigeria,Abuja,9.095189,7.384723,Advanced,0.95,1,1,0,5,Recycler is in the same city,-67.88
264,132,Nigeria,Abuja,Others,Miscellaneous,417.82,High,6.0,14,Matched,188.33,Closed,7.31,2025-10-18 07:01:12,4,16,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,14,King-Garrison,Solid,"['Food Scraps', 'Construction debris', 'PET Bottles']",1207,2336,Nigeria,Ibadan,7.367695,3.988967,None,0.89,0,1,0,20,Recycler is in the same country,-11.09
264,132,Nigeria,Abuja,Others,Miscellaneous,417.82,High,6.0,14,Matched,188.33,Closed,7.31,2025-10-18 07:01:12,4,16,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,14,King-Garrison,Solid,"['Food Scraps', 'Construction debris', 'PET Bottles']",1207,2336,Nigeria,Ibadan,7.367695,3.988967,None,0.89,0,1,0,20,Recycler is in the same country,-67.88
265,133,Kenya,Kisumu,Liquid,Industrial Effluent,71.79,Low,28.5,34,Unmatched,18.56,Open,4.28,2026-03-21 22:04:05,3,11,Low,Store safely and avoid uncontrolled disposal.,Normal,Not Started,Regulated,34,Martinez and Sons,Liquid,"['E-waste', 'Food Scraps', 'Textiles']",2516,1664,Kenya,Mombasa,-4.084359,39.692252,None,0.77,0,1,1,20,Recycler is in the same country; Recycler specializes in this waste category; Low contamination risk; Low toxicity,7.59
265,133,Kenya,Kisumu,Liquid,Industrial Effluent,71.79,Low,28.5,34,Unmatched,18.56,Open,4.28,2026-03-21 22:04:05,3,11,Low,Store safely and avoid uncontrolled disposal.,Normal,Not Started,Regulated,34,Martinez and Sons,Liquid,"['E-waste', 'Food Scraps', 'Textiles']",2516,1664,Kenya,Mombasa,-4.084359,39.692252,None,0.77,0,1,1,20,Recycler is in the same country; Recycler specializes in this waste category; Low contamination risk; Low toxicity,7.3
266,133,Kenya,Kisumu,Liquid,Septage/Sewage,431.45,High,0.0,54,Matched,76.54,Closed,6.75,2026-01-19 02:39:14,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,54,"Smith, Weeks and Arroyo",Others,"['Food Scraps', 'E-waste', 'Construction debris']",3387,1357,Nigeria,Ibadan,7.335374,3.926435,None,0.79,0,0,0,100,,7.59
266,133,Kenya,Kisumu,Liquid,Septage/Sewage,431.45,High,0.0,54,Matched,76.54,Closed,6.75,2026-01-19 02:39:14,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,54,"Smith, Weeks and Arroyo",Others,"['Food Scraps', 'E-waste', 'Construction debris']",3387,1357,Nigeria,Ibadan,7.335374,3.926435,None,0.79,0,0,0,100,,7.3
